Lake,Date,Time,Site,Depth_tenth_m,Depth_m,Temp,SpCnd,ChlaRFU,Chla,PCRFU,PC,Turb,DOSat,DOConc,pH
Skaneateles,10/28/19,9:15:47,SKLT(1),36.7,37,6.317,290.4,0.14,0.45,0.34,0.35,0,85.5,10.55,6.9
Skaneateles,10/28/19,9:15:57,SKLT(1),36.9,37,6.309,290.5,0.13,0.39,0.33,0.34,0,85.6,10.56,6.9
Skaneateles,10/28/19,9:16:07,SKLT(1),37.2,37,6.3,290.4,0.13,0.42,0.34,0.35,0,85.5,10.56,6.9
Skaneateles,10/28/19,9:16:17,SKLT(1),37.3,37,6.294,290.5,0.07,0.17,0.34,0.35,0,85.6,10.56,6.9
Skaneateles,10/28/19,9:16:27,SKLT(1),37.5,38,6.279,290.4,0.12,0.39,0.33,0.33,0,85.5,10.56,6.9
Skaneateles,10/28/19,9:16:37,SKLT(1),37.7,38,6.264,290.5,0.11,0.32,0.32,0.33,0,85.5,10.56,6.9
Skaneateles,10/28/19,9:16:47,SKLT(1),37.9,38,6.255,290.5,0.15,0.47,0.31,0.32,0,85.5,10.57,6.9
Skaneateles,10/28/19,9:16:57,SKLT(1),38.1,38,6.2525,290.5,0.125,0.395,0.35,0.355,0,85.5,10.57,6.9
Skaneateles,10/28/19,9:17:17,SKLT(1),38.3,38,6.225,290.3,0.12,0.38,0.32,0.33,0,85.4,10.56,6.9
Skaneateles,10/28/19,9:17:27,SKLT(1),38.5,38,6.202,290.4,0.11,0.32,0.33,0.34,0,85.4,10.56,6.9
Skaneateles,10/28/19,9:17:37,SKLT(1),38.7,39,6.183,290.4,0.13,0.41,0.32,0.33,0,85.3,10.56,6.9
Skaneateles,10/28/19,9:17:47,SKLT(1),38.9,39,6.154,290.5,0.09,0.26,0.31,0.32,0,85.3,10.57,6.89
Skaneateles,10/28/19,9:17:57,SKLT(1),39.1,39,6.14,290.5,0.09,0.27,0.35,0.36,0,85.3,10.58,6.89
Skaneateles,10/28/19,9:18:07,SKLT(1),39.2,39,6.135,290.6,0.11,0.33,0.35,0.36,0,85.4,10.59,6.89
Skaneateles,10/28/19,9:18:17,SKLT(1),39.3,39,6.129,290.6,0.09,0.24,0.33,0.34,0,85.4,10.59,6.89
Skaneateles,10/28/19,9:18:27,SKLT(1),39.5,40,6.121,290.7,0.11,0.32,0.34,0.34,0,85.4,10.59,6.89
Skaneateles,10/28/19,9:18:37,SKLT(1),39.8,40,6.112,290.7,0.11,0.35,0.33,0.34,0,85.4,10.59,6.89
Skaneateles,10/28/19,9:18:47,SKLT(1),40,40,6.11,290.7,0.11,0.31,0.3,0.31,0,85.4,10.59,6.88
Skaneateles,10/28/19,9:18:57,SKLT(1),40.1,40,6.101,290.7,0.1,0.31,0.35,0.35,0,85.4,10.6,6.88
Skaneateles,10/28/19,9:19:07,SKLT(1),40.3,40,6.075,290.4,0.11,0.34,0.31,0.31,0,85.3,10.59,6.88
Skaneateles,10/28/19,9:19:17,SKLT(1),40.4,40,6.044,290.6,0.1,0.28,0.32,0.33,0,85.2,10.59,6.88
Skaneateles,10/28/19,9:19:27,SKLT(1),40.5,40,6.03,290.7,0.13,0.4,0.34,0.35,0,85.2,10.58,6.88
Skaneateles,10/28/19,9:19:37,SKLT(1),40.8,41,6.017,290.8,0.1,0.29,0.33,0.34,0,85.2,10.59,6.87
Skaneateles,10/28/19,9:19:47,SKLT(1),41.2,41,6.008,290.9,0.07,0.18,0.31,0.32,0,85.1,10.59,6.87
Skaneateles,10/28/19,9:19:57,SKLT(1),41.8,42,5.996,290.7,0.11,0.35,0.34,0.35,0,85.1,10.58,6.87
Skaneateles,10/28/19,9:20:07,SKLT(1),42.4,42,5.934,290.6,0.1,0.28,0.31,0.32,0,84.8,10.56,6.86
Skaneateles,10/28/19,9:20:17,SKLT(1),42.7,43,5.892,290.8,0.09,0.26,0.33,0.34,0,84.8,10.58,6.86
Skaneateles,10/28/19,9:20:27,SKLT(1),42.9,43,5.874,290.9,0.08,0.22,0.31,0.32,0,84.9,10.59,6.86
Skaneateles,10/28/19,9:20:37,SKLT(1),43,43,5.868,291,0.12,0.36,0.33,0.34,0,84.9,10.6,6.86
Skaneateles,10/28/19,9:20:47,SKLT(1),43.1,43,5.857,291,0.08,0.2,0.34,0.35,0,84.8,10.59,6.86
Skaneateles,10/28/19,9:20:57,SKLT(1),43.2,43,5.849,291,0.09,0.25,0.31,0.32,0,84.9,10.6,6.85
Skaneateles,10/28/19,9:21:07,SKLT(1),43.4,43,5.844,291,0.1,0.29,0.31,0.32,0,84.9,10.6,6.85
Skaneateles,10/28/19,9:21:17,SKLT(1),43.5,43,5.842,291.1,0.09,0.27,0.34,0.35,0,84.9,10.6,6.85
Skaneateles,10/28/19,9:21:27,SKLT(1),43.7,44,5.84,291.1,0.11,0.35,0.34,0.35,0,84.9,10.61,6.85
Skaneateles,10/28/19,9:21:37,SKLT(1),44.2,44,5.833,291.1,0.09,0.24,0.34,0.35,0,84.9,10.61,6.85
Skaneateles,10/28/19,9:21:47,SKLT(1),44.4,44,5.831,291.1,0.09,0.26,0.36,0.37,0,84.9,10.61,6.84
Skaneateles,10/28/19,9:21:57,SKLT(1),44.6,45,5.829,291.2,0.09,0.26,0.3,0.31,0,84.9,10.61,6.84
Skaneateles,10/28/19,9:22:07,SKLT(1),44.7,45,5.828,291.1,0.09,0.27,0.36,0.37,0,84.9,10.61,6.84
Skaneateles,10/28/19,9:22:17,SKLT(1),45.1,45,5.827,291.1,0.11,0.33,0.34,0.35,0,84.9,10.61,6.84
Skaneateles,10/28/19,9:22:27,SKLT(1),45.5,46,5.823,291.1,0.1,0.29,0.35,0.36,0,84.9,10.61,6.84
Skaneateles,10/28/19,9:22:37,SKLT(1),45.9,46,5.813,291.1,0.09,0.24,0.34,0.35,0,84.9,10.6,6.84
Skaneateles,10/28/19,9:22:47,SKLT(1),46.2,46,5.784,291,0.08,0.23,0.34,0.35,0,84.8,10.6,6.84
Skaneateles,10/28/19,9:22:57,SKLT(1),46.6,47,5.754,291,0.1,0.29,0.37,0.37,0,84.8,10.61,6.83
Skaneateles,10/28/19,9:23:07,SKLT(1),46.9,47,5.737,291.1,0.08,0.2,0.32,0.33,0,84.8,10.61,6.84
Skaneateles,10/28/19,9:23:17,SKLT(1),47.1,47,5.723,291,0.07,0.19,0.32,0.32,0,84.7,10.61,6.84
Skaneateles,10/28/19,9:23:27,SKLT(1),47.4,47,5.692,291,0.06,0.15,0.31,0.32,0,84.7,10.62,6.83
Skaneateles,10/28/19,9:23:37,SKLT(1),47.8,48,5.678,291.2,0.11,0.32,0.37,0.38,0,84.7,10.63,6.83
Skaneateles,10/28/19,9:23:47,SKLT(1),48.1,48,5.67,291.2,0.1,0.31,0.32,0.33,0,84.7,10.63,6.83
Skaneateles,10/28/19,9:23:57,SKLT(1),48.4,48,5.662,291.2,0.09,0.24,0.32,0.32,0,84.8,10.63,6.83
Skaneateles,10/28/19,9:24:07,SKLT(1),48.5,49,5.657,291.3,0.08,0.22,0.35,0.35,0,84.7,10.63,6.82
Skaneateles,10/28/19,9:24:17,SKLT(1),48.8,49,5.653,291.3,0.09,0.25,0.31,0.32,0,84.7,10.63,6.82
Skaneateles,10/28/19,9:24:27,SKLT(1),49,49,5.653,291.3,0.07,0.19,0.34,0.35,0,84.8,10.64,6.82
Skaneateles,10/28/19,9:24:37,SKLT(1),49.2,49,5.648,291.3,0.1,0.29,0.33,0.34,0,84.8,10.64,6.82
Skaneateles,10/28/19,9:24:47,SKLT(1),49.5,50,5.646,291.3,0.09,0.26,0.3,0.31,0,84.8,10.64,6.82
Skaneateles,10/28/19,9:24:57,SKLT(1),49.9,50,5.645,291.3,0.07,0.17,0.3,0.31,0,84.8,10.64,6.82
Skaneateles,10/28/19,9:25:07,SKLT(1),50.1,50,5.644,291.3,0.09,0.25,0.345,0.35,0,84.8,10.64,6.81
Skaneateles,10/28/19,9:25:27,SKLT(1),50.3,50,5.64,291.3,0.1,0.27,0.31,0.32,0,84.7,10.64,6.81
Skaneateles,10/28/19,9:25:37,SKLT(1),50.6,51,5.636,291.4,0.12,0.36,0.37,0.38,0,84.7,10.64,6.81
Skaneateles,10/28/19,9:25:47,SKLT(1),51,51,5.632,291.4,0.07,0.18,0.34,0.35,0,84.7,10.63,6.81
Skaneateles,10/28/19,9:25:57,SKLT(1),51.3,51,5.626,291.4,0.1,0.28,0.3,0.31,0,84.6,10.63,6.81
Skaneateles,10/28/19,10:58:07,SKLT(2),0.1,0,12.73733333,286.8,0.086666667,0.24,0.15,0.16,0.159,93.8,9.936666667,7.983333333
Skaneateles,10/28/19,10:58:37,SKLT(2),0.2,0,12.729,286.9,0.1,0.29,0.17,0.17,0.159,93.8,9.94,7.97
Skaneateles,10/28/19,10:58:47,SKLT(2),0.5,0.5,12.7285,286.9,0.105,0.31,0.18,0.19,0.129,93.85,9.94,7.96
Skaneateles,10/28/19,10:59:07,SKLT(2),0.6,1,12.728,286.9,0.11,0.33,0.15,0.16,0.109,93.9,9.94,7.95
Skaneateles,10/28/19,10:59:17,SKLT(2),0.7,1,12.728,286.8,0.09,0.27,0.18,0.19,0.129,93.8,9.94,7.95
Skaneateles,10/28/19,10:59:27,SKLT(2),0.9,1,12.72,286.8,0.11,0.31,0.18,0.19,0.119,93.8,9.94,7.94
Skaneateles,10/28/19,10:59:37,SKLT(2),1.2,1,12.718,286.8,0.09,0.24,0.17,0.17,0.169,93.8,9.94,7.94
Skaneateles,10/28/19,10:59:47,SKLT(2),1.3,1,12.715,286.9,0.1,0.27,0.18,0.19,0.129,93.8,9.94,7.93
Skaneateles,10/28/19,10:59:57,SKLT(2),1.6,2,12.713,286.8,0.09,0.24,0.18,0.19,0.329,93.7,9.93,7.93
Skaneateles,10/28/19,11:00:07,SKLT(2),1.7,2,12.701,286.8,0.08,0.21,0.13,0.14,0.189,93.6,9.92,7.93
Skaneateles,10/28/19,11:00:17,SKLT(2),1.9,2,12.683,286.9,0.12,0.37,0.17,0.18,0.239,93.7,9.93,7.92
Skaneateles,10/28/19,11:00:27,SKLT(2),2.1,2,12.673,287,0.1,0.28,0.18,0.18,0.199,93.6,9.93,7.92
Skaneateles,10/28/19,11:00:37,SKLT(2),2.4,2,12.671,287,0.1,0.3,0.13,0.14,0.219,93.6,9.93,7.92
Skaneateles,10/28/19,11:00:47,SKLT(2),2.5,3,12.667,287.1,0.1,0.3,0.18,0.19,0.249,93.6,9.93,7.91
Skaneateles,10/28/19,11:00:57,SKLT(2),2.9,3,12.663,287.2,0.12,0.35,0.18,0.18,0.259,93.6,9.93,7.91
Skaneateles,10/28/19,11:01:07,SKLT(2),3.1,3,12.656,287.2,0.12,0.36,0.18,0.19,0.409,93.5,9.92,7.91
Skaneateles,10/28/19,11:01:17,SKLT(2),3.5,3,12.649,287.2,0.11,0.33,0.19,0.2,0.469,93.5,9.92,7.91
Skaneateles,10/28/19,11:01:27,SKLT(2),3.8,4,12.634,286.4,0.07,0.16,0.15,0.16,0.369,93.4,9.91,7.9
Skaneateles,10/28/19,11:01:37,SKLT(2),4.2,4,12.531,284.8,0.13,0.42,0.19,0.2,0.109,93.3,9.92,7.9
Skaneateles,10/28/19,11:01:47,SKLT(2),4.4,4,12.276,283.1,0.11,0.33,0.22,0.23,0,92.6,9.91,7.88
Skaneateles,10/28/19,11:01:57,SKLT(2),4.7,5,11.905,283.6,0.14,0.44,0.18,0.19,0,92.4,9.97,7.85
Skaneateles,10/28/19,11:02:07,SKLT(2),4.9,5,11.757,284.2,0.12,0.37,0.19,0.2,0,92.7,10.04,7.84
Skaneateles,10/28/19,11:02:17,SKLT(2),5.1,5,11.589,284.3,0.135,0.43,0.17,0.17,0,92.75,10.08,7.825
Skaneateles,10/28/19,11:02:37,SKLT(2),5.3,5,11.459,284.7,0.12,0.36,0.23,0.23,0,92.7,10.11,7.8
Skaneateles,10/28/19,11:02:47,SKLT(2),5.5,5,11.393,285,0.14,0.43,0.2,0.21,0,92.7,10.12,7.79
Skaneateles,10/28/19,11:02:57,SKLT(2),5.8,6,11.341,285.1,0.12,0.38,0.21,0.22,0,92.5,10.12,7.78
Skaneateles,10/28/19,11:03:07,SKLT(2),6.1,6,11.306,285.3,0.12,0.36,0.23,0.23,0,92.5,10.12,7.76
Skaneateles,10/28/19,11:03:17,SKLT(2),6.4,6,11.256,285.1,0.12,0.37,0.21,0.22,0,92.2,10.1,7.75
Skaneateles,10/28/19,11:03:27,SKLT(2),6.6,7,11.196,285.2,0.12,0.39,0.18,0.19,0,92.1,10.11,7.74
Skaneateles,10/28/19,11:03:37,SKLT(2),6.8,7,11.146,285.3,0.11,0.33,0.22,0.23,0,92.1,10.11,7.73
Skaneateles,10/28/19,11:03:47,SKLT(2),7,7,11.092,285.4,0.1,0.29,0.15,0.16,0,92.2,10.13,7.72
Skaneateles,10/28/19,11:03:57,SKLT(2),7.1,7,11.059,285.4,0.14,0.43,0.22,0.23,0,92.1,10.14,7.71
Skaneateles,10/28/19,11:04:07,SKLT(2),7.2,7,11.022,285.4,0.11,0.34,0.2,0.21,0,92,10.13,7.7
Skaneateles,10/28/19,11:04:17,SKLT(2),7.7,8,10.944,285.5,0.11,0.34,0.22,0.23,0,91.8,10.13,7.68
Skaneateles,10/28/19,11:04:27,SKLT(2),8,8,10.885,285.7,0.1,0.3,0.18,0.19,0,91.5,10.1,7.67
Skaneateles,10/28/19,11:04:37,SKLT(2),8.4,8,10.83,285.7,0.1,0.3,0.2,0.2,0,91.2,10.09,7.66
Skaneateles,10/28/19,11:04:47,SKLT(2),8.8,9,10.788,285.9,0.09,0.27,0.17,0.18,0,91.3,10.11,7.65
Skaneateles,10/28/19,11:04:57,SKLT(2),9.2,9,10.761,286,0.11,0.34,0.25,0.25,0,91.3,10.12,7.64
Skaneateles,10/28/19,11:05:07,SKLT(2),9.6,10,10.758,286,0.1,0.3,0.18,0.19,0,91.3,10.12,7.63
Skaneateles,10/28/19,11:05:17,SKLT(2),9.8,10,10.757,286,0.11,0.32,0.19,0.2,0,91.3,10.12,7.63
Skaneateles,10/28/19,11:05:27,SKLT(2),10.1,10,10.757,286,0.1,0.29,0.19,0.2,0,91.3,10.11,7.62
Skaneateles,10/28/19,11:05:37,SKLT(2),10.2,10,10.75,285.9,0.1,0.3,0.21,0.22,0,91.1,10.1,7.61
Skaneateles,10/28/19,11:05:47,SKLT(2),10.6,11,10.724,285.9,0.12,0.38,0.18,0.19,0,91.1,10.1,7.61
Skaneateles,10/28/19,11:05:57,SKLT(2),10.8,11,10.694,286,0.12,0.38,0.17,0.17,0,91.1,10.11,7.6
Skaneateles,10/28/19,11:06:07,SKLT(2),11,11,10.685,286,0.1,0.3,0.17,0.18,0,91.1,10.11,7.6
Skaneateles,10/28/19,11:06:17,SKLT(2),11.1,11,10.68,286,0.12,0.36,0.22,0.23,0,91.1,10.12,7.59
Skaneateles,10/28/19,11:06:27,SKLT(2),11.2,11,10.67,286.1,0.11,0.34,0.19,0.2,0,91.1,10.11,7.59
Skaneateles,10/28/19,11:06:37,SKLT(2),11.4,11,10.664,286.1,0.11,0.35,0.24,0.24,0,91.1,10.12,7.58
Skaneateles,10/28/19,11:06:47,SKLT(2),11.6,12,10.662,286.1,0.11,0.33,0.19,0.2,0,91.3,10.13,7.58
Skaneateles,10/28/19,11:06:57,SKLT(2),11.7,12,10.66,286.1,0.12,0.37,0.2,0.21,0,91.3,10.13,7.58
Skaneateles,10/28/19,11:07:07,SKLT(2),11.9,12,10.657,286.1,0.12,0.36,0.2,0.2,0,91.3,10.14,7.57
Skaneateles,10/28/19,11:07:17,SKLT(2),12,12,10.655,286.1,0.13,0.39,0.21,0.22,0,91.3,10.14,7.57
Skaneateles,10/28/19,11:07:27,SKLT(2),12.1,12,10.655,286.1,0.13,0.41,0.19,0.2,0,91.3,10.14,7.57
Skaneateles,10/28/19,11:07:37,SKLT(2),12.3,12,10.654,286.1,0.15,0.49,0.18,0.19,0,91.3,10.14,7.56
Skaneateles,10/28/19,11:07:47,SKLT(2),12.7,13,10.629,285.9,0.14,0.47,0.24,0.25,0,91.2,10.14,7.56
Skaneateles,10/28/19,11:07:57,SKLT(2),13,13,10.599,285.9,0.17,0.57,0.23,0.24,0,91.2,10.14,7.56
Skaneateles,10/28/19,11:08:07,SKLT(2),13.2,13,10.556,286,0.14,0.43,0.21,0.21,0,91.1,10.15,7.55
Skaneateles,10/28/19,11:08:17,SKLT(2),13.4,13,10.522,286.1,0.11,0.35,0.25,0.26,0,91,10.14,7.55
Skaneateles,10/28/19,11:08:27,SKLT(2),13.6,14,10.503,286.2,0.12,0.35,0.24,0.25,0,90.9,10.13,7.54
Skaneateles,10/28/19,11:08:37,SKLT(2),13.9,14,10.494,286.2,0.12,0.36,0.17,0.18,0,90.8,10.12,7.53
Skaneateles,10/28/19,11:08:47,SKLT(2),14,14,10.482,286.2,0.1,0.29,0.23,0.24,0,90.8,10.12,7.53
Skaneateles,10/28/19,11:08:57,SKLT(2),14.1,14,10.474,286.2,0.11,0.35,0.24,0.25,0,90.7,10.12,7.52
Skaneateles,10/28/19,11:09:07,SKLT(2),14.5,15,10.444,286.3,0.13,0.4,0.21,0.22,0,90.5,10.1,7.52
Skaneateles,10/28/19,11:09:17,SKLT(2),14.9,15,10.433,286.1,0.09,0.27,0.21,0.22,0,90.4,10.09,7.51
Skaneateles,10/28/19,11:09:27,SKLT(2),15.2,15,10.346,285.8,0.07,0.18,0.2,0.21,0,89.9,10.06,7.5
Skaneateles,10/28/19,11:09:37,SKLT(2),15.5,16,10.216,286.1,0.07,0.17,0.22,0.22,0,89.6,10.05,7.49
Skaneateles,10/28/19,11:09:47,SKLT(2),15.7,16,10.144,286.4,0.08,0.21,0.19,0.2,0,89.5,10.06,7.48
Skaneateles,10/28/19,11:09:57,SKLT(2),16,16,10.106,286.5,0.06,0.13,0.19,0.2,0,89.5,10.06,7.47
Skaneateles,10/28/19,11:10:07,SKLT(2),16.1,16,10.071,286.5,0.09,0.24,0.2,0.21,0,89.4,10.06,7.47
Skaneateles,10/28/19,11:10:17,SKLT(2),16.2,16,10.0505,286.7,0.105,0.315,0.185,0.195,0,89.5,10.085,7.46
Skaneateles,10/28/19,11:10:37,SKLT(2),16.4,16,10.045,286.7,0.08,0.23,0.24,0.25,0,89.5,10.08,7.46
Skaneateles,10/28/19,11:10:47,SKLT(2),16.6,17,10.029,286.7,0.08,0.21,0.25,0.25,0,89.5,10.09,7.45
Skaneateles,10/28/19,11:10:57,SKLT(2),16.9,17,10.014,286.8,0.08,0.22,0.2,0.2,0,89.4,10.09,7.45
Skaneateles,10/28/19,11:11:07,SKLT(2),17.1,17,10.007,286.8,0.08,0.22,0.2,0.21,0,89.4,10.09,7.44
Skaneateles,10/28/19,11:11:17,SKLT(2),17.4,17,10.001,286.8,0.1,0.28,0.26,0.27,0,89.4,10.09,7.44
Skaneateles,10/28/19,11:11:27,SKLT(2),17.6,18,9.998,286.9,0.11,0.31,0.21,0.21,0,89.4,10.09,7.44
Skaneateles,10/28/19,11:11:37,SKLT(2),17.8,18,9.996,286.9,0.08,0.21,0.21,0.21,0,89.3,10.07,7.43
Skaneateles,10/28/19,11:33:32,SKLT(3),0,0,12.936,284.3,0.06,0.15,0.15,0.16,0,93.6,9.87,7.89
Skaneateles,10/28/19,11:33:42,SKLT(3),0.2,0,12.866,284.75,0.075,0.205,0.16,0.165,0,94.35,9.965,7.89
Skaneateles,10/28/19,11:34:02,SKLT(3),0.4,0,12.85,284.8,0.08,0.2,0.14,0.15,0,94.5,9.98,7.9
Skaneateles,10/28/19,11:34:12,SKLT(3),0.5,0,12.852,284.8,0.06,0.15,0.19,0.2,0,94.5,9.99,7.9
Skaneateles,10/28/19,11:34:22,SKLT(3),0.6,1,12.852,284.8,0.07,0.19,0.17,0.17,0,94.6,9.99,7.9
Skaneateles,10/28/19,11:34:32,SKLT(3),0.8,1,12.841,284.7,0.08,0.22,0.13,0.14,0,94.5,9.98,7.89
Skaneateles,10/28/19,11:34:42,SKLT(3),0.9,1,12.826,284.8,0.09,0.27,0.19,0.2,0,94.5,9.98,7.89
Skaneateles,10/28/19,11:34:52,SKLT(3),1.1,1,12.816,284.8,0.07,0.17,0.19,0.2,0,94.4,9.98,7.89
Skaneateles,10/28/19,11:35:02,SKLT(3),1.2,1,12.811,284.8,0.09,0.24,0.21,0.22,0,94.5,9.99,7.89
Skaneateles,10/28/19,11:35:12,SKLT(3),1.3,1,12.81,284.8,0.08,0.21,0.18,0.19,0,94.4,9.99,7.89
Skaneateles,10/28/19,11:35:22,SKLT(3),1.4,1,12.803,284.8,0.07,0.19,0.18,0.19,0,94.4,9.98,7.89
Skaneateles,10/28/19,11:35:32,SKLT(3),1.5,2,12.799,284.8,0.07,0.19,0.13,0.14,0,94.4,9.98,7.89
Skaneateles,10/28/19,11:35:42,SKLT(3),1.6,2,12.798,284.8,0.1,0.29,0.15,0.16,0,94.4,9.98,7.89
Skaneateles,10/28/19,11:35:52,SKLT(3),1.7,2,12.796,284.8,0.1,0.31,0.16,0.17,0.009,94.3,9.98,7.88
Skaneateles,10/28/19,11:36:02,SKLT(3),1.8,2,12.791,284.9,0.08,0.22,0.17,0.18,0.029,94.3,9.98,7.88
Skaneateles,10/28/19,11:36:12,SKLT(3),1.9,2,12.787,284.9,0.08,0.23,0.17,0.17,0,94.3,9.97,7.88
Skaneateles,10/28/19,11:36:22,SKLT(3),2,2,12.7805,284.9,0.08,0.21,0.19,0.2,0.0145,94.3,9.98,7.88
Skaneateles,10/28/19,11:36:42,SKLT(3),2.1,2,12.782,284.9,0.085,0.23,0.17,0.175,0,94.3,9.975,7.88
Skaneateles,10/28/19,11:37:02,SKLT(3),2.2,2,12.778,284.9,0.09,0.24,0.17,0.18,0.039,94.3,9.98,7.88
Skaneateles,10/28/19,11:37:12,SKLT(3),2.3,2,12.777,284.9,0.08,0.22,0.18,0.19,0,94.3,9.98,7.87
Skaneateles,10/28/19,11:37:22,SKLT(3),2.4,2,12.779,284.9,0.08,0.23,0.18,0.19,0,94.3,9.98,7.87
Skaneateles,10/28/19,11:37:32,SKLT(3),2.5,2.5,12.7845,284.9,0.065,0.165,0.185,0.185,0,94.3,9.98,7.87
Skaneateles,10/28/19,11:37:52,SKLT(3),2.6,3,12.773,284.9,0.09,0.25,0.16,0.17,0.049,94.2,9.97,7.87
Skaneateles,10/28/19,11:38:02,SKLT(3),2.8,3,12.761,285,0.1,0.28,0.17,0.18,0.019,94.2,9.97,7.87
Skaneateles,10/28/19,11:38:12,SKLT(3),2.9,3,12.742,285,0.08,0.19,0.14,0.15,0.049,94.1,9.96,7.87
Skaneateles,10/28/19,11:38:22,SKLT(3),3,3,12.731,285.1,0.07,0.17,0.15,0.16,0.089,94.1,9.97,7.86
Skaneateles,10/28/19,11:38:32,SKLT(3),3.1,3,12.723,285.1,0.09,0.24,0.17,0.18,0.169,94,9.96,7.86
Skaneateles,10/28/19,11:38:42,SKLT(3),3.2,3,12.715,285.2,0.09,0.27,0.17,0.18,0.179,94.1,9.97,7.86
Skaneateles,10/28/19,11:38:52,SKLT(3),3.3,3,12.705,285.2,0.09,0.24,0.19,0.2,0.269,94.1,9.98,7.87
Skaneateles,10/28/19,11:39:02,SKLT(3),3.5,3.5,12.6925,285.25,0.09,0.26,0.16,0.17,0.329,94.2,9.99,7.87
Skaneateles,10/28/19,11:39:22,SKLT(3),3.6,4,12.687,285.3,0.08,0.23,0.15,0.16,0.349,94.3,10,7.87
Skaneateles,10/28/19,11:39:32,SKLT(3),3.7,4,12.687,285.3,0.09,0.23,0.18,0.19,0.399,94.3,10,7.87
Skaneateles,10/28/19,11:39:42,SKLT(3),3.8,4,12.684,285.3,0.1,0.3,0.18,0.19,0.389,94.3,10,7.87
Skaneateles,10/28/19,11:39:52,SKLT(3),3.9,4,12.68,285.4,0.11,0.35,0.17,0.18,0.489,94.4,10.01,7.87
Skaneateles,10/28/19,11:40:02,SKLT(3),4,4,12.675,285.3,0.08,0.21,0.16,0.17,0.459,94.4,10.01,7.87
Skaneateles,10/28/19,11:40:12,SKLT(3),4.2,4,12.671,285.4,0.1,0.3,0.14,0.15,0.509,94.4,10.01,7.87
Skaneateles,10/28/19,11:40:22,SKLT(3),4.3,4,12.666,285.3,0.11,0.33,0.15,0.15,0.529,94.5,10.02,7.87
Skaneateles,10/28/19,11:40:32,SKLT(3),4.5,4,12.661,285.3,0.1,0.28,0.17,0.17,0.459,94.6,10.03,7.87
Skaneateles,10/28/19,11:40:42,SKLT(3),4.6,5,12.652,285.3,0.12,0.35,0.13,0.14,0.629,94.5,10.02,7.86
Skaneateles,10/28/19,11:40:52,SKLT(3),4.7,5,12.644,285.3,0.1,0.28,0.19,0.19,0.499,94.5,10.03,7.86
Skaneateles,10/28/19,11:41:02,SKLT(3),4.9,5,12.624,285,0.08,0.21,0.16,0.17,0.279,94.3,10.01,7.85
Skaneateles,10/28/19,11:41:12,SKLT(3),5,5,12.494,284.2,0.08,0.22,0.19,0.19,0.089,93.4,9.94,7.83
Skaneateles,10/28/19,11:41:22,SKLT(3),5.2,5,12.224,284,0.1,0.29,0.21,0.22,0,92.4,9.9,7.8
Skaneateles,10/28/19,11:41:32,SKLT(3),5.4,5,12.013,284.4,0.11,0.34,0.18,0.19,0,92.4,9.94,7.78
Skaneateles,10/28/19,11:41:42,SKLT(3),5.7,6,11.874,285.1,0.11,0.31,0.18,0.18,0,92.7,10.01,7.78
Skaneateles,10/28/19,12:10:33,SKLT(3E),0,0,13.038,285.1,0.06,0.14,0.15,0.16,1.249,93.7,9.85,8.21
Skaneateles,10/28/19,12:10:43,SKLT(3E),0.1,0,12.925,285.9,0.07,0.18,0.21,0.22,1.279,94.2,9.94,8.19
Skaneateles,10/28/19,12:10:53,SKLT(3E),0.2,0,12.904,286.1,0.07,0.17,0.19,0.2,1.239,94.4,9.96,8.17
Skaneateles,10/28/19,12:11:03,SKLT(3E),0.4,0,12.8775,286.05,0.075,0.19,0.185,0.19,1.279,94.4,9.97,8.14
Skaneateles,10/28/19,12:11:23,SKLT(3E),0.5,1,12.845,286,0.09,0.24,0.17,0.18,1.189,94.4,9.97,8.11
Skaneateles,10/28/19,12:11:33,SKLT(3E),0.6,1,12.829,286.1,0.08,0.22,0.16,0.17,1.279,94.3,9.97,8.09
Skaneateles,10/28/19,12:11:43,SKLT(3E),0.8,1,12.82,286.1,0.08,0.21,0.17,0.18,1.259,94.3,9.96,8.08
Skaneateles,10/28/19,12:11:53,SKLT(3E),0.9,1,12.806,286.1,0.08,0.22,0.13,0.13,1.409,94.2,9.96,8.06
Skaneateles,10/28/19,12:12:03,SKLT(3E),1.1,1,12.797,286,0.08,0.22,0.16,0.16,1.509,94.2,9.97,8.05
Skaneateles,10/28/19,12:12:13,SKLT(3E),1.4,1,12.759,285.9,0.07,0.17,0.15,0.16,1.929,94,9.95,8.03
Skaneateles,10/28/19,12:12:23,SKLT(3E),1.6,2,12.725,286,0.07,0.18,0.17,0.18,1.869,93.8,9.94,8.02
Skaneateles,10/28/19,12:12:33,SKLT(3E),1.8,2,12.7125,286.05,0.08,0.22,0.165,0.17,1.879,93.8,9.94,8.005
Skaneateles,10/28/19,12:12:53,SKLT(3E),1.9,2,12.724,286.2,0.1,0.31,0.18,0.19,2.019,93.8,9.94,7.99
Skaneateles,10/28/19,12:13:03,SKLT(3E),2,2,12.725,286.2,0.09,0.27,0.14,0.15,1.889,93.8,9.93,7.98
Skaneateles,10/28/19,12:13:13,SKLT(3E),2.1,2,12.717,286,0.05,0.08,0.12,0.12,1.809,93.6,9.92,7.97
Skaneateles,10/28/19,12:13:23,SKLT(3E),2.2,2,12.693,285.9,0.085,0.22,0.195,0.205,2.029,93.6,9.92,7.96
