Lake,Date,Date/Time,Site,Depth_tenth_m,PC,Chla
Skaneateles,6/12/2019,6/12/2019 9:33,SK-LT(1),1.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:33,SK-LT(1),1.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:33,SK-LT(1),1.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:34,SK-LT(1),1.6,0,0
Skaneateles,6/12/2019,6/12/2019 9:34,SK-LT(1),2,0,0
Skaneateles,6/12/2019,6/12/2019 9:34,SK-LT(1),2.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:34,SK-LT(1),2.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:35,SK-LT(1),2.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:35,SK-LT(1),3,0,0
Skaneateles,6/12/2019,6/12/2019 9:35,SK-LT(1),3.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:35,SK-LT(1),3.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:36,SK-LT(1),3.5,0,0
Skaneateles,6/12/2019,6/12/2019 9:36,SK-LT(1),4.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:36,SK-LT(1),4,0,0
Skaneateles,6/12/2019,6/12/2019 9:37,SK-LT(1),4,0,0
Skaneateles,6/12/2019,6/12/2019 9:37,SK-LT(1),4.7,0,0
Skaneateles,6/12/2019,6/12/2019 9:37,SK-LT(1),5,0,0
Skaneateles,6/12/2019,6/12/2019 9:37,SK-LT(1),5.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:38,SK-LT(1),5.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:38,SK-LT(1),5.6,0,0
Skaneateles,6/12/2019,6/12/2019 9:38,SK-LT(1),6.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:39,SK-LT(1),6.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:39,SK-LT(1),6.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:39,SK-LT(1),6.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:39,SK-LT(1),6.3,0,0
Skaneateles,6/12/2019,6/12/2019 9:40,SK-LT(1),6.8,0,0
Skaneateles,6/12/2019,6/12/2019 9:40,SK-LT(1),7,0,0
Skaneateles,6/12/2019,6/12/2019 9:40,SK-LT(1),7.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:40,SK-LT(1),7.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:41,SK-LT(1),7.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:41,SK-LT(1),7.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:41,SK-LT(1),8,0,0
Skaneateles,6/12/2019,6/12/2019 9:42,SK-LT(1),8,0,0
Skaneateles,6/12/2019,6/12/2019 9:42,SK-LT(1),8.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:42,SK-LT(1),8.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:42,SK-LT(1),9.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:43,SK-LT(1),9,0,0
Skaneateles,6/12/2019,6/12/2019 9:43,SK-LT(1),9,0,0
Skaneateles,6/12/2019,6/12/2019 9:43,SK-LT(1),9,0,0
Skaneateles,6/12/2019,6/12/2019 9:44,SK-LT(1),9.6,0,0
Skaneateles,6/12/2019,6/12/2019 9:44,SK-LT(1),10,0,0
Skaneateles,6/12/2019,6/12/2019 9:44,SK-LT(1),10,0,0
Skaneateles,6/12/2019,6/12/2019 9:44,SK-LT(1),10.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:45,SK-LT(1),10.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:45,SK-LT(1),11.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:45,SK-LT(1),12.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:45,SK-LT(1),11.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:46,SK-LT(1),11.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:46,SK-LT(1),11.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:46,SK-LT(1),12.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:47,SK-LT(1),14,0,0
Skaneateles,6/12/2019,6/12/2019 9:47,SK-LT(1),13.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:47,SK-LT(1),13.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:47,SK-LT(1),14.5,0,0
Skaneateles,6/12/2019,6/12/2019 9:48,SK-LT(1),14.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:48,SK-LT(1),14.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:48,SK-LT(1),15.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:49,SK-LT(1),15.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:49,SK-LT(1),16.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:49,SK-LT(1),16.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:49,SK-LT(1),16,0,0
Skaneateles,6/12/2019,6/12/2019 9:50,SK-LT(1),16.4,0,0
Skaneateles,6/12/2019,6/12/2019 9:50,SK-LT(1),17.3,0,0
Skaneateles,6/12/2019,6/12/2019 9:50,SK-LT(1),17.8,0,0
Skaneateles,6/12/2019,6/12/2019 9:51,SK-LT(1),17.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:51,SK-LT(1),18.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:51,SK-LT(1),18.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:51,SK-LT(1),19.5,0,0
Skaneateles,6/12/2019,6/12/2019 9:52,SK-LT(1),19.8,0,0
Skaneateles,6/12/2019,6/12/2019 9:52,SK-LT(1),19.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:52,SK-LT(1),19.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:52,SK-LT(1),20.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:53,SK-LT(1),21.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:53,SK-LT(1),22.5,0,0
Skaneateles,6/12/2019,6/12/2019 9:53,SK-LT(1),22.7,0,0
Skaneateles,6/12/2019,6/12/2019 9:54,SK-LT(1),23,0,0
Skaneateles,6/12/2019,6/12/2019 9:54,SK-LT(1),23.8,0,0
Skaneateles,6/12/2019,6/12/2019 9:54,SK-LT(1),24.6,0,0
Skaneateles,6/12/2019,6/12/2019 9:54,SK-LT(1),24.7,0,0
Skaneateles,6/12/2019,6/12/2019 9:55,SK-LT(1),24.7,0,0
Skaneateles,6/12/2019,6/12/2019 9:55,SK-LT(1),24.7,0,0
Skaneateles,6/12/2019,6/12/2019 9:55,SK-LT(1),25.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:56,SK-LT(1),26.4,0,0
Skaneateles,6/12/2019,6/12/2019 9:56,SK-LT(1),26.8,0,0
Skaneateles,6/12/2019,6/12/2019 9:56,SK-LT(1),27.2,0,0
Skaneateles,6/12/2019,6/12/2019 9:56,SK-LT(1),27.8,0,0
Skaneateles,6/12/2019,6/12/2019 9:57,SK-LT(1),27.7,0,0
Skaneateles,6/12/2019,6/12/2019 9:57,SK-LT(1),27.7,0,0
Skaneateles,6/12/2019,6/12/2019 9:57,SK-LT(1),28.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:58,SK-LT(1),29.6,0,0
Skaneateles,6/12/2019,6/12/2019 9:58,SK-LT(1),29.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:58,SK-LT(1),30.1,0,0
Skaneateles,6/12/2019,6/12/2019 9:58,SK-LT(1),30.3,0,0
Skaneateles,6/12/2019,6/12/2019 9:59,SK-LT(1),30.9,0,0
Skaneateles,6/12/2019,6/12/2019 9:59,SK-LT(1),31.5,0,0
Skaneateles,6/12/2019,6/12/2019 9:59,SK-LT(1),32.2,0,0
Skaneateles,6/12/2019,6/12/2019 10:00,SK-LT(1),33,0,0
Skaneateles,6/12/2019,6/12/2019 10:00,SK-LT(1),33.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:00,SK-LT(1),33.7,0,0
Skaneateles,6/12/2019,6/12/2019 10:00,SK-LT(1),34.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:01,SK-LT(1),34.7,0,0
Skaneateles,6/12/2019,6/12/2019 10:01,SK-LT(1),34.6,0,0
Skaneateles,6/12/2019,6/12/2019 10:01,SK-LT(1),36.1,0,0
Skaneateles,6/12/2019,6/12/2019 10:01,SK-LT(1),36.6,0,0
Skaneateles,6/12/2019,6/12/2019 10:02,SK-LT(1),36.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:02,SK-LT(1),37.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:02,SK-LT(1),37.7,0,0
Skaneateles,6/12/2019,6/12/2019 10:03,SK-LT(1),38.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:03,SK-LT(1),38.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:03,SK-LT(1),38.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:03,SK-LT(1),39.7,0,0
Skaneateles,6/12/2019,6/12/2019 10:04,SK-LT(1),39.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:04,SK-LT(1),39.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:04,SK-LT(1),39.7,0,0
Skaneateles,6/12/2019,6/12/2019 10:05,SK-LT(1),40.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:05,SK-LT(1),40.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:05,SK-LT(1),41.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:05,SK-LT(1),41.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:06,SK-LT(1),42.2,0,0
Skaneateles,6/12/2019,6/12/2019 10:06,SK-LT(1),42.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:06,SK-LT(1),42.8,0,0
Skaneateles,6/12/2019,6/12/2019 10:06,SK-LT(1),43.1,0,0
Skaneateles,6/12/2019,6/12/2019 10:07,SK-LT(1),43.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:07,SK-LT(1),43.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:07,SK-LT(1),44.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:08,SK-LT(1),44.6,0,0
Skaneateles,6/12/2019,6/12/2019 10:08,SK-LT(1),44.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:08,SK-LT(1),44.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:08,SK-LT(1),45.1,0,0
Skaneateles,6/12/2019,6/12/2019 10:09,SK-LT(1),45.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:32,SK-LT(A),0.3,1.3,1.3
Skaneateles,6/12/2019,6/12/2019 10:32,SK-LT(A),0.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:32,SK-LT(A),0.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:32,SK-LT(A),0.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:33,SK-LT(A),0.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:33,SK-LT(A),1.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:33,SK-LT(A),2.1,0,0
Skaneateles,6/12/2019,6/12/2019 10:34,SK-LT(A),2.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:34,SK-LT(A),3,0,0
Skaneateles,6/12/2019,6/12/2019 10:34,SK-LT(A),3.6,0,0
Skaneateles,6/12/2019,6/12/2019 10:34,SK-LT(A),4.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:35,SK-LT(A),5.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:35,SK-LT(A),6.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:35,SK-LT(A),7.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:36,SK-LT(A),8.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:36,SK-LT(A),9.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:36,SK-LT(A),10.6,0,0
Skaneateles,6/12/2019,6/12/2019 10:36,SK-LT(A),11.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:37,SK-LT(A),12.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:37,SK-LT(A),13.1,0,0
Skaneateles,6/12/2019,6/12/2019 10:37,SK-LT(A),13.8,0,0
Skaneateles,6/12/2019,6/12/2019 10:37,SK-LT(A),14.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:38,SK-LT(A),15.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:38,SK-LT(A),15.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:38,SK-LT(A),17.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:39,SK-LT(A),18.6,0,0
Skaneateles,6/12/2019,6/12/2019 10:39,SK-LT(A),19.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:39,SK-LT(A),20.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:39,SK-LT(A),21.2,0,0
Skaneateles,6/12/2019,6/12/2019 10:40,SK-LT(A),22.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:40,SK-LT(A),23.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:40,SK-LT(A),24.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:41,SK-LT(A),25.1,0,0
Skaneateles,6/12/2019,6/12/2019 10:41,SK-LT(A),25.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:41,SK-LT(A),26.8,0,0
Skaneateles,6/12/2019,6/12/2019 10:41,SK-LT(A),27.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:42,SK-LT(A),28.8,0,0
Skaneateles,6/12/2019,6/12/2019 10:42,SK-LT(A),29.7,0,0
Skaneateles,6/12/2019,6/12/2019 10:42,SK-LT(A),30.9,0,0
Skaneateles,6/12/2019,6/12/2019 10:43,SK-LT(A),32.1,0,0
Skaneateles,6/12/2019,6/12/2019 10:43,SK-LT(A),33.1,0,0
Skaneateles,6/12/2019,6/12/2019 10:43,SK-LT(A),34,0,0
Skaneateles,6/12/2019,6/12/2019 10:43,SK-LT(A),35,0,0
Skaneateles,6/12/2019,6/12/2019 10:44,SK-LT(A),36.2,0,0
Skaneateles,6/12/2019,6/12/2019 10:44,SK-LT(A),37.6,0,0
Skaneateles,6/12/2019,6/12/2019 10:44,SK-LT(A),38.3,0,0
Skaneateles,6/12/2019,6/12/2019 10:44,SK-LT(A),38.2,0,0
Skaneateles,6/12/2019,6/12/2019 10:45,SK-LT(A),38.4,0,0
Skaneateles,6/12/2019,6/12/2019 10:45,SK-LT(A),38.5,0,0
Skaneateles,6/12/2019,6/12/2019 10:59,SK-S1,0.1,0,0
Skaneateles,6/12/2019,6/12/2019 10:59,SK-S1,0.3,0,0
Skaneateles,6/12/2019,6/12/2019 11:00,SK-S1,0.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:00,SK-S1,0.6,0,0
Skaneateles,6/12/2019,6/12/2019 11:00,SK-S1,0.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:00,SK-S1,1,0,0
Skaneateles,6/12/2019,6/12/2019 11:01,SK-S1,1,0,0
Skaneateles,6/12/2019,6/12/2019 11:01,SK-S1,1,0,0
Skaneateles,6/12/2019,6/12/2019 11:01,SK-S1,1,0,0
Skaneateles,6/12/2019,6/12/2019 11:01,SK-S1,1,0,0
Skaneateles,6/12/2019,6/12/2019 11:02,SK-S1,1,0,0
Skaneateles,6/12/2019,6/12/2019 11:02,SK-S1,1.7,0,0
Skaneateles,6/12/2019,6/12/2019 11:02,SK-S1,1.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:03,SK-S1,1.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:03,SK-S1,1.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:03,SK-S1,1.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:03,SK-S1,1.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:04,SK-S1,2.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:04,SK-S1,2,0,0
Skaneateles,6/12/2019,6/12/2019 11:04,SK-S1,2.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:05,SK-S1,2.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:05,SK-S1,3.6,0,0
Skaneateles,6/12/2019,6/12/2019 11:05,SK-S1,2.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:05,SK-S1,3.3,0,0
Skaneateles,6/12/2019,6/12/2019 11:06,SK-S1,3.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:06,SK-S1,3.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:06,SK-S1,3.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:06,SK-S1,4.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:07,SK-S1,5.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:07,SK-S1,5.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:07,SK-S1,5.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:08,SK-S1,6.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:08,SK-S1,6.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:08,SK-S1,7.3,0,0
Skaneateles,6/12/2019,6/12/2019 11:08,SK-S1,6.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:09,SK-S1,6.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:09,SK-S1,6.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:09,SK-S1,6.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:10,SK-S1,6.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:10,SK-S1,6.6,0,0
Skaneateles,6/12/2019,6/12/2019 11:10,SK-S1,7.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:10,SK-S1,7.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:11,SK-S1,7.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:11,SK-S1,7.8,0,0
Skaneateles,6/12/2019,6/12/2019 11:11,SK-S1,8.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:11,SK-S1,8.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:12,SK-S1,8.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:12,SK-S1,9.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:12,SK-S1,8.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:13,SK-S1,8.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:13,SK-S1,9.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:13,SK-S1,9.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:13,SK-S1,10.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:14,SK-S1,10.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:14,SK-S1,10.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:14,SK-S1,10.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:15,SK-S1,11.7,0,0
Skaneateles,6/12/2019,6/12/2019 11:15,SK-S1,11.8,0,0
Skaneateles,6/12/2019,6/12/2019 11:15,SK-S1,12.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:15,SK-S1,12.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:16,SK-S1,12.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:16,SK-S1,13.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:16,SK-S1,14.6,0,0
Skaneateles,6/12/2019,6/12/2019 11:16,SK-S1,15.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:17,SK-S1,15.8,0,0
Skaneateles,6/12/2019,6/12/2019 11:17,SK-S1,16.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:17,SK-S1,17.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:18,SK-S1,17.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:18,SK-S1,18.6,0,0
Skaneateles,6/12/2019,6/12/2019 11:18,SK-S1,19.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:18,SK-S1,19.8,0,0
Skaneateles,6/12/2019,6/12/2019 11:19,SK-S1,19.8,0,0.1
Skaneateles,6/12/2019,6/12/2019 11:19,SK-S1,20.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:19,SK-S1,20.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:20,SK-S1,20.7,0,0
Skaneateles,6/12/2019,6/12/2019 11:20,SK-S1,21.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:20,SK-S1,21.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:20,SK-S1,21.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:21,SK-S1,21.6,0,0
Skaneateles,6/12/2019,6/12/2019 11:21,SK-S1,22,0,0
Skaneateles,6/12/2019,6/12/2019 11:21,SK-S1,22.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:21,SK-S1,22.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:22,SK-S1,23,0,0
Skaneateles,6/12/2019,6/12/2019 11:22,SK-S1,23.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:22,SK-S1,23.8,0,0
Skaneateles,6/12/2019,6/12/2019 11:39,SK-LT(B),0.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:40,SK-LT(B),0.5,0,0
Skaneateles,6/12/2019,6/12/2019 11:40,SK-LT(B),0.8,0,0
Skaneateles,6/12/2019,6/12/2019 11:40,SK-LT(B),1.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:40,SK-LT(B),1.8,0,0
Skaneateles,6/12/2019,6/12/2019 11:41,SK-LT(B),2.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:41,SK-LT(B),2.7,0,0
Skaneateles,6/12/2019,6/12/2019 11:41,SK-LT(B),3.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:42,SK-LT(B),3.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:42,SK-LT(B),4.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:42,SK-LT(B),4.6,0,0
Skaneateles,6/12/2019,6/12/2019 11:42,SK-LT(B),5,0,0
Skaneateles,6/12/2019,6/12/2019 11:43,SK-LT(B),6.3,0,0
Skaneateles,6/12/2019,6/12/2019 11:43,SK-LT(B),7.1,0,0
Skaneateles,6/12/2019,6/12/2019 11:43,SK-LT(B),7.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:44,SK-LT(B),8.9,0,0
Skaneateles,6/12/2019,6/12/2019 11:44,SK-LT(B),10.2,0,0
Skaneateles,6/12/2019,6/12/2019 11:44,SK-LT(B),11.3,0,0
Skaneateles,6/12/2019,6/12/2019 11:44,SK-LT(B),12.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:45,SK-LT(B),14,0,0
Skaneateles,6/12/2019,6/12/2019 11:45,SK-LT(B),14.6,0,0
Skaneateles,6/12/2019,6/12/2019 11:45,SK-LT(B),15.8,0,0
Skaneateles,6/12/2019,6/12/2019 11:45,SK-LT(B),16.6,0,0
Skaneateles,6/12/2019,6/12/2019 11:46,SK-LT(B),18,0,0
Skaneateles,6/12/2019,6/12/2019 11:46,SK-LT(B),18.4,0,0
Skaneateles,6/12/2019,6/12/2019 11:46,SK-LT(B),18.8,0,0
Skaneateles,6/12/2019,6/12/2019 11:47,SK-LT(B),19.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:19,SK-LT(2),0.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:19,SK-LT(2),0.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:19,SK-LT(2),0.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:20,SK-LT(2),0.3,0,0
Skaneateles,6/12/2019,6/12/2019 12:20,SK-LT(2),0.5,0,0
Skaneateles,6/12/2019,6/12/2019 12:20,SK-LT(2),0.6,0,0
Skaneateles,6/12/2019,6/12/2019 12:20,SK-LT(2),0.8,0,0
Skaneateles,6/12/2019,6/12/2019 12:21,SK-LT(2),1.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:21,SK-LT(2),1.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:21,SK-LT(2),1.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:22,SK-LT(2),2,0,0
Skaneateles,6/12/2019,6/12/2019 12:22,SK-LT(2),2,0,0
Skaneateles,6/12/2019,6/12/2019 12:22,SK-LT(2),2,0,0
Skaneateles,6/12/2019,6/12/2019 12:22,SK-LT(2),2.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:23,SK-LT(2),2.9,0,0
Skaneateles,6/12/2019,6/12/2019 12:23,SK-LT(2),3.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:23,SK-LT(2),3.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:24,SK-LT(2),3.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:24,SK-LT(2),3.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:24,SK-LT(2),3.8,0,0
Skaneateles,6/12/2019,6/12/2019 12:24,SK-LT(2),4.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:25,SK-LT(2),4.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:25,SK-LT(2),4.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:25,SK-LT(2),4.3,0,0
Skaneateles,6/12/2019,6/12/2019 12:25,SK-LT(2),4.5,0,0
Skaneateles,6/12/2019,6/12/2019 12:26,SK-LT(2),4.7,0,0
Skaneateles,6/12/2019,6/12/2019 12:26,SK-LT(2),4.8,0,0
Skaneateles,6/12/2019,6/12/2019 12:26,SK-LT(2),5,0,0
Skaneateles,6/12/2019,6/12/2019 12:27,SK-LT(2),5.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:27,SK-LT(2),5.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:27,SK-LT(2),5.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:27,SK-LT(2),5.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:28,SK-LT(2),5.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:28,SK-LT(2),5.2,0,0
Skaneateles,6/12/2019,6/12/2019 12:28,SK-LT(2),5.6,0,0
Skaneateles,6/12/2019,6/12/2019 12:29,SK-LT(2),6.4,0,0
Skaneateles,6/12/2019,6/12/2019 12:29,SK-LT(2),5.9,0,0
Skaneateles,6/12/2019,6/12/2019 12:29,SK-LT(2),5.9,0,0
Skaneateles,6/12/2019,6/12/2019 12:29,SK-LT(2),6,0,0
Skaneateles,6/12/2019,6/12/2019 12:30,SK-LT(2),6.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:30,SK-LT(2),6.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:30,SK-LT(2),7.5,0,0
Skaneateles,6/12/2019,6/12/2019 12:30,SK-LT(2),7.3,0,0
Skaneateles,6/12/2019,6/12/2019 12:31,SK-LT(2),7,0,0
Skaneateles,6/12/2019,6/12/2019 12:31,SK-LT(2),7.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:31,SK-LT(2),7.9,0,0
Skaneateles,6/12/2019,6/12/2019 12:32,SK-LT(2),8,0,0
Skaneateles,6/12/2019,6/12/2019 12:32,SK-LT(2),8,0,0
Skaneateles,6/12/2019,6/12/2019 12:32,SK-LT(2),8,0,0
Skaneateles,6/12/2019,6/12/2019 12:32,SK-LT(2),8,0,0
Skaneateles,6/12/2019,6/12/2019 12:33,SK-LT(2),8.1,0,0
Skaneateles,6/12/2019,6/12/2019 12:33,SK-LT(2),9.5,0,0
Skaneateles,6/12/2019,6/12/2019 12:33,SK-LT(2),8.8,0,0
Skaneateles,6/12/2019,6/12/2019 12:34,SK-LT(2),9,0,0
Skaneateles,6/12/2019,6/12/2019 12:34,SK-LT(2),9,0,0
