Lake,Date,Time,Site,Depth_tenth_m,Depth_m,Temp,SpCnd,ChlaRFU,Chla,PCRFU,PC,Turb,DOSat,DOConc,pH
Canandaigua,9/19/2019,9:41:34,CGS1,50.1,50,4.731,396.5,0.16,0.49,0.42,0.41,0.483,82.3,10.57,7.73
Canandaigua,10/8/2019,10:44:30,CGLT(1),0.2,0,17.156,388.75,0.2,0.7,0.21,0.21,0.397,99.9,9.61,NA
Canandaigua,10/8/2019,10:44:40,CGLT(1),0.3,0,17.2755,387.8,0.21,0.725,0.215,0.215,0.677,99.3,9.535,NA
Canandaigua,10/8/2019,10:45:00,CGLT(1),0.4,0,17.297,387.45,0.23,0.79,0.24,0.24,0.197,99.2,9.52,NA
Canandaigua,10/8/2019,10:45:10,CGLT(1),0.6,1,17.28,387.35,0.25,0.89,0.27,0.27,0.397,99.1,9.51,NA
Canandaigua,10/8/2019,10:45:20,CGLT(1),1.1,1,17.25233333,387.35,0.243333333,0.866666667,0.213333333,0.21,0.573666667,98.96666667,9.503333333,NA
Canandaigua,10/8/2019,10:45:50,CGLT(1),1.3,1,17.247,387.35,0.25,0.9,0.23,0.23,0.287,99,9.51,NA
Canandaigua,10/8/2019,10:46:00,CGLT(1),1.6,2,17.245,387.25,0.27,0.96,0.17,0.17,0.447,99,9.51,NA
Canandaigua,10/8/2019,10:46:10,CGLT(1),2.1,2,17.237,387.25,0.27,0.98,0.24,0.24,0.547,98.9,9.5,NA
Canandaigua,10/8/2019,10:46:20,CGLT(1),2.6,3,17.229,387.25,0.28,1.02,0.19,0.19,0.397,98.8,9.5,NA
Canandaigua,10/8/2019,10:46:30,CGLT(1),3.1,3,17.226,387.25,0.29,1.03,0.21,0.21,0.427,98.8,9.49,NA
Canandaigua,10/8/2019,10:46:40,CGLT(1),3.4,3,17.221,387.25,0.35,1.27,0.2,0.2,0.377,98.7,9.49,NA
Canandaigua,10/8/2019,10:46:50,CGLT(1),3.9,4,17.216,387.25,0.39,1.44,0.24,0.24,0.617,98.6,9.48,NA
Canandaigua,10/8/2019,10:47:00,CGLT(1),4.2,4,17.213,387.25,0.39,1.44,0.22,0.22,0.507,98.5,9.47,NA
Canandaigua,10/8/2019,10:47:10,CGLT(1),4.3,4,17.21,387.35,0.36,1.34,0.28,0.28,0.297,98.5,9.47,NA
Canandaigua,10/8/2019,10:47:20,CGLT(1),4.4,4,17.21,387.25,0.4,1.47,0.2,0.2,0.677,98.4,9.46,NA
Canandaigua,10/8/2019,10:47:30,CGLT(1),4.8,5,17.209,387.25,0.38,1.42,0.23,0.23,0.537,98.4,9.46,NA
Canandaigua,10/8/2019,10:47:40,CGLT(1),5,5,17.209,387.25,0.39,1.46,0.24,0.24,0.817,98.4,9.46,NA
Canandaigua,10/8/2019,10:47:50,CGLT(1),5.4,5,17.207,387.25,0.38,1.4,0.27,0.27,0.497,98.3,9.45,NA
Canandaigua,10/8/2019,10:48:00,CGLT(1),5.7,6,17.207,387.25,0.38,1.4,0.26,0.26,0.427,98.3,9.45,NA
Canandaigua,10/8/2019,10:48:10,CGLT(1),6.3,6,17.205,387.25,0.36,1.34,0.26,0.26,0.387,98.2,9.44,NA
Canandaigua,10/8/2019,10:48:20,CGLT(1),6.7,7,17.202,387.25,0.36,1.34,0.27,0.27,0.547,98,9.42,NA
Canandaigua,10/8/2019,10:48:30,CGLT(1),7.1,7,17.2,387.35,0.39,1.45,0.28,0.28,0.387,98,9.42,NA
Canandaigua,10/8/2019,10:48:40,CGLT(1),7.4,7,17.198,387.35,0.31,1.11,0.26,0.26,0.417,97.9,9.41,NA
Canandaigua,10/8/2019,10:48:50,CGLT(1),7.8,8,17.199,387.35,0.37,1.37,0.24,0.24,0.627,97.8,9.41,NA
Canandaigua,10/8/2019,10:49:00,CGLT(1),8.4,8,17.198,387.35,0.36,1.32,0.32,0.31,0.357,97.8,9.4,NA
Canandaigua,10/8/2019,10:49:10,CGLT(1),8.9,9,17.196,387.35,0.33,1.2,0.26,0.26,0.337,97.6,9.39,NA
Canandaigua,10/8/2019,10:49:20,CGLT(1),9.4,9,17.196,387.35,0.35,1.31,0.26,0.26,0.367,97.6,9.39,NA
Canandaigua,10/8/2019,10:49:30,CGLT(1),10.1,10,17.196,387.35,0.33,1.22,0.29,0.29,0.787,97.5,9.38,NA
Canandaigua,10/8/2019,10:49:40,CGLT(1),10.3,10,17.194,387.35,0.31,1.12,0.24,0.24,0.647,97.4,9.37,NA
Canandaigua,10/8/2019,10:49:50,CGLT(1),10.4,10,17.193,387.35,0.31,1.15,0.25,0.25,0.517,97.4,9.37,NA
Canandaigua,10/8/2019,10:50:00,CGLT(1),10.9,11,17.19,387.25,0.29,1.04,0.25,0.25,0.397,97.4,9.36,NA
Canandaigua,10/8/2019,10:50:10,CGLT(1),11.3,11,17.15,387.05,0.23,0.8,0.22,0.22,0.477,96.9,9.33,NA
Canandaigua,10/8/2019,10:50:20,CGLT(1),11.6,12,17.048,386.15,0.19,0.67,0.23,0.23,0.307,95.5,9.21,NA
Canandaigua,10/8/2019,10:50:30,CGLT(1),11.7,12,16.895,386.9,0.205,0.69,0.18,0.185,0.397,94.5,9.145,NA
Canandaigua,10/8/2019,10:50:50,CGLT(1),12,12,16.88,386.85,0.2,0.69,0.21,0.21,0.297,94.1,9.11,NA
Canandaigua,10/8/2019,10:51:00,CGLT(1),12.1,12,16.782,387.25,0.23,0.81,0.19,0.19,0.417,94,9.11,NA
Canandaigua,10/8/2019,10:51:10,CGLT(1),12.2,12,16.732,386.95,0.19,0.65,0.2,0.2,0.307,93.9,9.12,NA
Canandaigua,10/8/2019,10:51:20,CGLT(1),12.5,12,16.584,386.95,0.19,0.66,0.17,0.17,0.387,93.1,9.07,NA
Canandaigua,10/8/2019,10:51:30,CGLT(1),12.7,13,16.457,387.65,0.19,0.64,0.21,0.21,0.357,93.2,9.1,NA
Canandaigua,10/8/2019,10:51:40,CGLT(1),12.9,13,16.424,387.85,0.2,0.7,0.18,0.18,0.597,93.2,9.11,NA
Canandaigua,10/8/2019,10:51:50,CGLT(1),13.1,13,16.387,387.95,0.2,0.7,0.16,0.16,0.417,93.2,9.12,NA
Canandaigua,10/8/2019,10:52:00,CGLT(1),13.3,13,16.32,388.15,0.2,0.67,0.14,0.14,0.417,93.3,9.14,NA
Canandaigua,10/8/2019,10:52:10,CGLT(1),13.5,14,16.251,387.95,0.19,0.66,0.2,0.2,0.377,93.2,9.14,NA
Canandaigua,10/8/2019,10:52:20,CGLT(1),13.8,14,16.034,388.35,0.19,0.64,0.2,0.2,0.257,93.2,9.18,NA
Canandaigua,10/8/2019,10:52:30,CGLT(1),14,14,15.864,388.75,0.21,0.71,0.2,0.2,0.307,93.2,9.22,NA
Canandaigua,10/8/2019,10:52:40,CGLT(1),14.1,14,15.745,389.25,0.21,0.73,0.18,0.18,0.297,93.2,9.24,NA
Canandaigua,10/8/2019,10:52:50,CGLT(1),14.2,14,15.701,389.35,0.19,0.64,0.22,0.22,0.277,93.2,9.25,NA
Canandaigua,10/8/2019,10:53:00,CGLT(1),14.3,14,15.666,389.45,0.2,0.67,0.17,0.17,0.357,93.2,9.25,NA
Canandaigua,10/8/2019,10:53:10,CGLT(1),14.5,14,15.624,389.65,0.19,0.64,0.18,0.18,0.327,93.1,9.25,NA
Canandaigua,10/8/2019,10:53:20,CGLT(1),14.7,15,15.55,389.35,0.19,0.65,0.24,0.24,0.267,92.9,9.24,NA
Canandaigua,10/8/2019,10:53:30,CGLT(1),15,15,15.426,389.55,0.21,0.75,0.23,0.23,0.147,92.5,9.23,NA
Canandaigua,10/8/2019,10:53:40,CGLT(1),15.1,15,15.276,389.65,0.18,0.6,0.19,0.19,0.357,92.2,9.23,NA
Canandaigua,10/8/2019,10:53:50,CGLT(1),15.2,15,15.073,388.65,0.17,0.55,0.17,0.17,0.197,91.3,9.17,NA
Canandaigua,10/8/2019,10:54:00,CGLT(1),15.5,15,14.5,388.05,0.19,0.67,0.17,0.17,0.167,89.5,9.11,NA
Canandaigua,10/8/2019,10:54:10,CGLT(1),15.7,16,13.724,389.25,0.18,0.6,0.17,0.18,0.157,88.8,9.19,NA
Canandaigua,10/8/2019,10:54:20,CGLT(1),15.8,16,13.337,391.35,0.16,0.53,0.16,0.16,0.137,89.5,9.34,NA
Canandaigua,10/8/2019,10:54:30,CGLT(1),15.9,16,13.217,392.15,0.19,0.66,0.18,0.18,0.147,90,9.43,NA
Canandaigua,10/8/2019,10:54:40,CGLT(1),16,16,13.06433333,392.75,0.166666667,0.556666667,0.196666667,0.2,0.160333333,90.1,9.47,NA
Canandaigua,10/8/2019,10:55:10,CGLT(1),16.2,16,12.953,392.35,0.18,0.59,0.2,0.2,0.167,89.9,9.47,NA
Canandaigua,10/8/2019,10:55:20,CGLT(1),16.3,16,12.801,392.65,0.19,0.65,0.19,0.19,0.147,89.8,9.5,NA
Canandaigua,10/8/2019,10:55:30,CGLT(1),16.4,16,12.732,392.85,0.19,0.64,0.19,0.19,0.237,90,9.53,NA
Canandaigua,10/8/2019,10:55:40,CGLT(1),16.7,17,12.605,392.65,0.16,0.54,0.24,0.24,0.217,89.8,9.53,NA
Canandaigua,10/8/2019,10:55:50,CGLT(1),16.8,17,12.4725,393.25,0.175,0.6,0.24,0.24,0.192,89.85,9.57,NA
Canandaigua,10/8/2019,10:56:10,CGLT(1),16.9,17,12.421,393.45,0.18,0.61,0.24,0.24,0.157,89.9,9.59,NA
Canandaigua,10/8/2019,10:56:20,CGLT(1),17.1,17,12.4,393.55,0.17,0.55,0.23,0.23,0.227,89.9,9.59,NA
Canandaigua,10/8/2019,10:56:30,CGLT(1),17.4,17,12.369,393.55,0.17,0.57,0.19,0.19,0.217,89.7,9.58,NA
Canandaigua,10/8/2019,10:56:40,CGLT(1),17.7,18,12.341,393.65,0.19,0.66,0.22,0.22,0.157,89.7,9.58,NA
Canandaigua,10/8/2019,10:56:50,CGLT(1),17.9,18,12.311,393.75,0.18,0.63,0.23,0.23,0.247,89.6,9.57,NA
Canandaigua,10/8/2019,10:57:00,CGLT(1),18,18,12.283,393.8,0.175,0.595,0.245,0.245,0.237,89.55,9.58,NA
Canandaigua,10/8/2019,10:57:20,CGLT(1),18.2,18,12.262,393.85,0.17,0.56,0.25,0.25,0.157,89.5,9.58,NA
Canandaigua,10/8/2019,10:57:30,CGLT(1),18.7,19,12.217,393.45,0.15,0.49,0.2,0.2,0.177,89.3,9.56,NA
Canandaigua,10/8/2019,10:57:40,CGLT(1),19.5,19,12.018,393.15,0.19,0.66,0.24,0.24,0.227,88.6,9.53,NA
Canandaigua,10/8/2019,10:57:50,CGLT(1),20.2,20,11.673,391.25,0.17,0.55,0.23,0.23,0.287,87.5,9.49,NA
Canandaigua,10/8/2019,10:58:00,CGLT(1),20.7,21,11.05,392.75,0.16,0.55,0.27,0.27,0.207,87.2,9.58,NA
Canandaigua,10/8/2019,10:58:10,CGLT(1),20.9,21,10.829,394.25,0.18,0.59,0.21,0.21,0.217,87.6,9.68,NA
Canandaigua,10/8/2019,10:58:20,CGLT(1),21.2,21,10.663,394.15,0.2,0.68,0.27,0.27,0.197,87.2,9.68,NA
Canandaigua,10/8/2019,10:58:30,CGLT(1),21.5,21,10.481,393.85,0.16,0.53,0.27,0.27,0.227,86.7,9.67,NA
Canandaigua,10/8/2019,10:58:40,CGLT(1),21.9,22,10.151,394.15,0.2,0.68,0.25,0.25,0.117,86.2,9.68,NA
Canandaigua,10/8/2019,10:58:50,CGLT(1),22.2,22,9.928,394.65,0.15,0.5,0.24,0.24,0.127,86.3,9.74,NA
Canandaigua,10/8/2019,10:59:00,CGLT(1),22.5,22,9.755,395.15,0.17,0.58,0.27,0.27,0.127,86.1,9.77,NA
Canandaigua,10/8/2019,10:59:10,CGLT(1),22.6,23,9.671,395.45,0.16,0.51,0.27,0.27,0.187,86.2,9.79,NA
Canandaigua,10/8/2019,10:59:20,CGLT(1),23,23,9.576,395.55,0.17,0.56,0.27,0.26,0.157,86.1,9.8,NA
Canandaigua,10/8/2019,10:59:30,CGLT(1),23.4,23,9.463,395.45,0.15,0.5,0.26,0.26,0.187,85.8,9.79,NA
Canandaigua,10/8/2019,10:59:40,CGLT(1),23.9,24,9.366,396.05,0.17,0.57,0.28,0.28,0.167,85.8,9.83,NA
Canandaigua,10/8/2019,10:59:50,CGLT(1),24.1,24,9.334,396.15,0.18,0.62,0.32,0.32,0.187,85.8,9.83,NA
Canandaigua,10/8/2019,11:00:00,CGLT(1),24.2,24,9.301,396.3,0.17,0.56,0.295,0.29,0.157,85.65,9.815,NA
Canandaigua,10/8/2019,11:52:39,CGLT(1E),0,0,17.557,387.45,0.14,0.43,0.15,0.15,0.917,99.7,9.51,NA
Canandaigua,10/8/2019,11:52:49,CGLT(1E),0.1,0,17.57633333,387.2833333,0.13,0.403333333,0.17,0.17,0.577,99.5,9.49,NA
Canandaigua,10/8/2019,11:53:19,CGLT(1E),0.2,0,17.582,387.15,0.17,0.565,0.175,0.18,0.737,99.4,9.48,NA
Canandaigua,10/8/2019,11:53:39,CGLT(1E),0.3,0,17.56,386.95,0.18,0.6,0.15,0.15,0.417,99.3,9.48,NA
Canandaigua,10/8/2019,11:53:49,CGLT(1E),0.4,0,17.532,386.85,0.17,0.55,0.13,0.13,0.657,99.2,9.48,NA
Canandaigua,10/8/2019,11:53:59,CGLT(1E),0.5,0.5,17.4945,386.9,0.205,0.705,0.18,0.18,0.587,99.2,9.475,NA
Canandaigua,10/8/2019,11:54:19,CGLT(1E),0.6,1,17.474,386.95,0.2,0.67,0.21,0.21,0.637,99.2,9.48,NA
Canandaigua,10/8/2019,11:54:29,CGLT(1E),0.7,1,17.463,386.95,0.21,0.74,0.15,0.15,0.687,99.1,9.48,NA
Canandaigua,10/8/2019,11:54:39,CGLT(1E),1,1,17.427,386.75,0.3,1.07,0.15,0.15,0.887,99.1,9.48,NA
Canandaigua,10/8/2019,11:54:49,CGLT(1E),1.1,1,17.401,386.65,0.3,1.09,0.22,0.22,1.297,99,9.48,NA
Canandaigua,10/8/2019,11:54:59,CGLT(1E),1.2,1,17.372,386.75,0.305,1.1,0.23,0.23,1.007,99,9.485,NA
Canandaigua,10/8/2019,11:55:19,CGLT(1E),1.3,1,17.349,386.8,0.32,1.16,0.205,0.205,0.572,99.05,9.495,NA
Canandaigua,10/8/2019,11:55:39,CGLT(1E),1.4,1,17.337,386.75,0.34,1.24,0.25,0.25,0.497,99.1,9.5,NA
Canandaigua,10/8/2019,11:55:49,CGLT(1E),1.5,1,17.327,386.85,0.34,1.25,0.26,0.26,0.447,99.1,9.5,NA
Canandaigua,10/8/2019,11:55:59,CGLT(1E),1.6,2,17.314,386.85,0.35,1.27,0.26,0.26,0.717,99.1,9.5,NA
Canandaigua,10/8/2019,11:56:09,CGLT(1E),1.8,2,17.31,386.85,0.36,1.32,0.24,0.24,0.827,99,9.5,NA
Canandaigua,10/8/2019,11:56:19,CGLT(1E),1.9,2,17.303,386.75,0.36,1.33,0.26,0.26,0.597,99,9.5,NA
Canandaigua,10/8/2019,11:56:29,CGLT(1E),2.1,2,17.298,386.85,0.36,1.33,0.26,0.26,0.547,99,9.5,NA
Canandaigua,10/8/2019,11:56:39,CGLT(1E),2.2,2,17.291,386.85,0.32,1.17,0.23,0.23,0.417,98.9,9.49,NA
Canandaigua,10/8/2019,11:56:49,CGLT(1E),2.4,2,17.286,386.75,0.32,1.17,0.3,0.3,0.877,98.9,9.49,NA
Canandaigua,10/8/2019,11:56:59,CGLT(1E),2.6,3,17.281,386.75,0.32,1.17,0.25,0.25,0.727,98.8,9.48,NA
Canandaigua,10/8/2019,11:57:09,CGLT(1E),2.9,3,17.27,386.85,0.33,1.23,0.22,0.22,0.617,98.7,9.48,NA
Canandaigua,10/8/2019,11:57:19,CGLT(1E),3.2,3,17.258,386.75,0.33,1.21,0.24,0.24,0.867,98.6,9.47,NA
Canandaigua,10/8/2019,11:57:29,CGLT(1E),3.4,3,17.252,386.75,0.32,1.18,0.24,0.24,0.887,98.6,9.47,NA
Canandaigua,10/8/2019,11:57:39,CGLT(1E),3.5,3,17.247,386.75,0.26,0.91,0.22,0.22,0.987,98.5,9.47,NA
Canandaigua,10/8/2019,11:57:49,CGLT(1E),3.6,4,17.243,386.85,0.32,1.19,0.22,0.22,1.067,98.5,9.46,NA
Canandaigua,10/8/2019,11:57:59,CGLT(1E),3.8,4,17.239,386.85,0.32,1.17,0.18,0.18,0.897,98.4,9.46,NA
Canandaigua,10/8/2019,11:58:09,CGLT(1E),4,4,17.234,386.85,0.3,1.08,0.2,0.2,0.627,98.4,9.45,NA
Canandaigua,10/8/2019,11:58:19,CGLT(1E),4.3,4,17.231,386.75,0.3,1.07,0.2,0.2,0.857,98.3,9.45,NA
Canandaigua,10/8/2019,11:58:29,CGLT(1E),4.4,4,17.227,386.85,0.34,1.26,0.28,0.27,1.127,98.3,9.44,NA
Canandaigua,10/8/2019,11:58:39,CGLT(1E),4.8,5,17.224,386.75,0.33,1.19,0.2,0.2,0.827,98.2,9.44,NA
Canandaigua,10/8/2019,11:58:49,CGLT(1E),4.9,5,17.22,386.85,0.34,1.26,0.24,0.24,0.667,98.1,9.42,NA
Canandaigua,10/8/2019,11:58:59,CGLT(1E),5,5,17.219,386.85,0.37,1.37,0.2,0.2,0.657,98.1,9.43,NA
Canandaigua,10/8/2019,11:59:09,CGLT(1E),5.1,5,17.22,386.85,0.3,1.09,0.22,0.22,0.887,98.1,9.43,NA
Canandaigua,10/8/2019,11:59:19,CGLT(1E),5.3,5,17.22,386.75,0.34,1.27,0.23,0.23,0.677,98.1,9.43,NA
Canandaigua,10/8/2019,11:59:29,CGLT(1E),5.6,6,17.218,386.75,0.3,1.09,0.23,0.23,0.657,98,9.42,NA
Canandaigua,10/8/2019,11:59:39,CGLT(1E),5.8,6,17.214,386.75,0.32,1.16,0.19,0.19,0.627,97.9,9.41,NA
Canandaigua,10/8/2019,11:59:49,CGLT(1E),6.1,6,17.213,386.85,0.32,1.16,0.21,0.22,0.847,97.8,9.4,NA
Canandaigua,10/8/2019,11:59:59,CGLT(1E),6.3,6,17.211,386.75,0.31,1.14,0.25,0.25,0.757,97.8,9.4,NA
Canandaigua,10/8/2019,12:00:09,CGLT(1E),6.5,7,17.21,386.75,0.31,1.14,0.27,0.27,0.677,97.8,9.4,NA
Canandaigua,10/8/2019,12:00:19,CGLT(1E),6.7,7,17.209,386.75,0.34,1.26,0.22,0.22,0.807,97.7,9.39,NA
Canandaigua,10/8/2019,12:00:29,CGLT(1E),7,7,17.207,386.75,0.3,1.08,0.21,0.21,0.577,97.6,9.39,NA
Canandaigua,10/8/2019,12:00:39,CGLT(1E),7.4,7,17.204,386.75,0.29,1.04,0.21,0.21,0.507,97.4,9.37,NA
Canandaigua,10/8/2019,12:00:49,CGLT(1E),7.7,8,17.196,386.85,0.27,0.96,0.25,0.25,1.417,96.9,9.32,NA
Canandaigua,10/8/2019,12:00:59,CGLT(1E),8,8,17.189,386.85,0.28,1,0.23,0.23,0.747,96.5,9.28,NA
Canandaigua,10/8/2019,12:01:09,CGLT(1E),8.2,8,17.184,386.95,0.23,0.83,0.19,0.19,0.987,96.1,9.25,NA
Canandaigua,10/8/2019,12:01:19,CGLT(1E),8.4,8,17.176,386.85,0.24,0.86,0.2,0.2,0.707,95.8,9.22,NA
Canandaigua,10/8/2019,12:01:29,CGLT(1E),8.7,9,17.162,386.65,0.23,0.8,0.18,0.18,0.937,95.6,9.2,NA
Canandaigua,10/8/2019,12:01:39,CGLT(1E),9.1,9,17.147,386.65,0.25,0.91,0.17,0.18,0.587,95.5,9.2,NA
Canandaigua,10/8/2019,12:01:49,CGLT(1E),9.3,9,17.135,386.45,0.25,0.89,0.16,0.16,0.547,95.5,9.19,NA
Canandaigua,10/8/2019,12:01:59,CGLT(1E),9.6,10,17.114,386.25,0.2,0.68,0.2,0.2,0.737,95.5,9.19,NA
Canandaigua,10/8/2019,12:02:09,CGLT(1E),9.9,10,17.099,386.35,0.24,0.83,0.19,0.19,0.987,95.5,9.2,NA
Canandaigua,10/8/2019,12:02:19,CGLT(1E),10.1,10,17.086,386.25,0.23,0.79,0.24,0.24,0.607,95.5,9.21,NA
Canandaigua,10/8/2019,12:02:29,CGLT(1E),10.2,10,17.075,386.15,0.23,0.81,0.17,0.17,0.797,95.5,9.21,NA
Canandaigua,10/8/2019,12:02:39,CGLT(1E),10.3,10,17.053,386.05,0.22,0.77,0.2,0.2,0.957,95.5,9.21,NA
Canandaigua,10/8/2019,12:02:49,CGLT(1E),10.4,10,17.0395,386.2,0.23,0.795,0.215,0.215,0.962,95.65,9.225,NA
Canandaigua,10/8/2019,12:03:09,CGLT(1E),10.5,10.5,17.03,386,0.185,0.615,0.235,0.235,1.322,95.65,9.225,NA
Canandaigua,10/8/2019,12:03:29,CGLT(1E),10.6,11,17,385.85,0.17,0.58,0.16,0.16,1.067,95.4,9.21,NA
Canandaigua,10/8/2019,12:03:39,CGLT(1E),10.7,11,16.98,385.95,0.2,0.69,0.21,0.21,1.217,95.3,9.2,NA
Canandaigua,10/8/2019,12:03:49,CGLT(1E),10.8,11,16.968,385.95,0.19,0.66,0.17,0.17,1.137,95,9.18,NA
Canandaigua,10/8/2019,12:03:59,CGLT(1E),11.1,11,16.953,385.95,0.16,0.54,0.19,0.19,0.907,94.9,9.17,NA
Canandaigua,10/8/2019,12:04:09,CGLT(1E),11.4,11,16.941,385.95,0.195,0.66,0.19,0.19,0.997,94.8,9.16,NA
Canandaigua,10/8/2019,12:04:29,CGLT(1E),11.5,11.5,16.9235,386,0.185,0.63,0.21,0.215,1.192,94.65,9.155,NA
Canandaigua,10/8/2019,12:04:49,CGLT(1E),11.6,12,16.915,386.05,0.18,0.59,0.2,0.2,1.697,94.5,9.14,NA
Canandaigua,10/8/2019,12:04:59,CGLT(1E),11.8,12,16.908,385.95,0.18,0.61,0.16,0.16,1.147,94.4,9.13,NA
Canandaigua,10/8/2019,12:05:09,CGLT(1E),11.9,12,16.901,385.95,0.16,0.53,0.2,0.2,1.127,94.3,9.12,NA
Canandaigua,10/8/2019,12:05:19,CGLT(1E),12,12,16.893,385.95,0.15,0.48,0.2,0.2,0.897,94.3,9.13,NA
Canandaigua,10/8/2019,12:05:29,CGLT(1E),12.1,12,16.89,385.85,0.15,0.48,0.17,0.18,0.607,94.3,9.13,NA
Canandaigua,10/8/2019,12:05:39,CGLT(1E),12.2,12,16.878,385.95,0.16,0.55,0.2,0.21,0.997,94.2,9.12,NA
Canandaigua,10/8/2019,12:05:49,CGLT(1E),12.4,12,16.815,385.65,0.17,0.57,0.19,0.19,0.887,93.4,9.05,NA
Canandaigua,10/8/2019,12:05:59,CGLT(1E),12.5,12,16.669,386.15,0.17,0.56,0.16,0.16,0.677,92.5,9,NA
Canandaigua,10/8/2019,12:06:09,CGLT(1E),12.6,13,16.533,384.95,0.19,0.65,0.18,0.19,0.787,91.9,8.96,NA
Canandaigua,10/8/2019,12:06:19,CGLT(1E),12.7,13,16.135,386.85,0.21,0.75,0.19,0.19,0.912,92.25,9.07,NA
Canandaigua,10/8/2019,12:06:39,CGLT(1E),12.8,13,15.956,387.75,0.19,0.66,0.19,0.2,0.927,92.4,9.12,NA
Canandaigua,10/8/2019,12:06:49,CGLT(1E),13,13,15.7355,388.2,0.2,0.675,0.2,0.2,0.962,92.65,9.19,NA
Canandaigua,10/8/2019,12:07:09,CGLT(1E),13.1,13,15.731,388.55,0.21,0.72,0.22,0.22,1.037,93,9.22,NA
Canandaigua,10/8/2019,12:07:19,CGLT(1E),13.2,13,15.4955,388.85,0.21,0.725,0.225,0.225,1.082,92.6,9.225,NA
Canandaigua,10/8/2019,12:07:39,CGLT(1E),13.4,13,15.329,389.45,0.18,0.605,0.17,0.175,0.992,92.65,9.265,NA
Canandaigua,10/8/2019,12:07:59,CGLT(1E),13.5,14,15.258,389.55,0.23,0.8,0.18,0.18,0.937,92.6,9.27,NA
Canandaigua,10/8/2019,12:08:09,CGLT(1E),13.6,14,15.18,389.8,0.22,0.76,0.2,0.2,0.982,92.25,9.26,NA
Canandaigua,10/8/2019,12:08:29,CGLT(1E),13.7,14,15.057,389.75,0.19,0.63,0.18,0.18,0.807,91.6,9.21,NA
Canandaigua,10/8/2019,12:08:39,CGLT(1E),13.8,14,14.9355,390.35,0.185,0.635,0.19,0.19,1.037,91.05,9.18,NA
Canandaigua,10/8/2019,12:08:59,CGLT(1E),13.9,14,14.876,390.55,0.17,0.55,0.17,0.17,0.927,90.7,9.16,NA
Canandaigua,10/8/2019,12:09:09,CGLT(1E),14.1,14,14.851,390.45,0.18,0.61,0.2,0.2,1.297,90.7,9.16,NA
Canandaigua,10/8/2019,12:09:19,CGLT(1E),14.2,14,14.814,390.45,0.21,0.74,0.23,0.23,1.357,90.9,9.2,NA
Canandaigua,10/8/2019,12:09:29,CGLT(1E),14.3,14,14.77,390.35,0.2,0.69,0.17,0.17,1.137,91,9.22,NA
Canandaigua,10/8/2019,12:09:39,CGLT(1E),14.4,14,14.695,390.35,0.21,0.72,0.19,0.19,1.127,91.1,9.24,NA
Canandaigua,10/8/2019,12:09:49,CGLT(1E),14.5,15,14.626,390.35,0.2,0.69,0.27,0.27,1.427,91.1,9.26,NA
Canandaigua,10/8/2019,12:09:59,CGLT(1E),14.6,15,14.578,390.55,0.18,0.63,0.2,0.2,1.357,91.2,9.27,NA
Canandaigua,10/8/2019,12:10:09,CGLT(1E),14.7,15,14.534,390.45,0.23,0.81,0.41,0.4,0.967,91,9.26,NA
Canandaigua,10/8/2019,12:10:19,CGLT(1E),14.9,15,14.422,389.35,0.11,0.34,0.21,0.21,0.857,90.2,9.2,NA
Canandaigua,10/8/2019,12:10:39,CGLT(1E),15.1,15,13.5985,392.35,0.1,0.295,0.17,0.175,0.652,86.2,8.955,NA
Canandaigua,10/8/2019,11:22:17,CGLT(1W),0.1,0,17.334,387.75,0.16,0.53,0.2,0.2,0.277,99.8,9.57,NA
Canandaigua,10/8/2019,11:22:27,CGLT(1W),0.2,0,17.428,387.2833333,0.16,0.523333333,0.183333333,0.183333333,0.700333333,99.16666667,9.49,NA
Canandaigua,10/8/2019,11:22:57,CGLT(1W),0.3,0,17.458,387.05,0.15,0.48,0.21,0.21,0.357,99,9.47,NA
Canandaigua,10/8/2019,11:23:07,CGLT(1W),0.4,0,17.449,387.05,0.18,0.62,0.16,0.17,0.557,99,9.47,NA
Canandaigua,10/8/2019,11:23:17,CGLT(1W),0.5,1,17.44,386.85,0.18,0.6,0.21,0.21,0.877,98.9,9.46,NA
Canandaigua,10/8/2019,11:23:27,CGLT(1W),0.6,1,17.398,386.75,0.17,0.56,0.18,0.18,0.687,98.7,9.45,NA
Canandaigua,10/8/2019,11:23:37,CGLT(1W),0.8,1,17.362,386.75,0.18,0.59,0.15,0.16,0.507,98.8,9.46,NA
Canandaigua,10/8/2019,11:23:47,CGLT(1W),0.9,1,17.326,386.75,0.185,0.645,0.215,0.215,0.472,98.7,9.465,NA
Canandaigua,10/8/2019,11:24:07,CGLT(1W),1,1,17.298,386.85,0.21,0.74,0.23,0.23,0.557,98.7,9.47,NA
Canandaigua,10/8/2019,11:24:17,CGLT(1W),1.1,1,17.291,386.85,0.18,0.61,0.22,0.22,0.617,98.7,9.47,NA
Canandaigua,10/8/2019,11:24:27,CGLT(1W),1.2,1,17.286,386.75,0.19,0.63,0.15,0.15,0.977,98.6,9.47,NA
Canandaigua,10/8/2019,11:24:37,CGLT(1W),1.3,1,17.277,386.85,0.23,0.8,0.2,0.2,0.957,98.7,9.48,NA
Canandaigua,10/8/2019,11:24:47,CGLT(1W),1.4,1,17.272,386.85,0.21,0.73,0.2,0.2,0.637,98.7,9.47,NA
